date,home_team,away_team,tournament,neutral,result,home_ranking,away_ranking,ranking_diff,home_elo,away_elo,elo_diff,home_squad_age,away_squad_age,home_market_value,away_market_value,market_value_ratio,home_form_win_rate,home_form_pts_rate,home_form_gf,home_form_ga,home_form_gd,away_form_win_rate,away_form_pts_rate,away_form_gf,away_form_ga,away_form_gd,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,home_days_rest,away_days_rest,is_world_cup
2015-03-26,Côte d'Ivoire,Angola,Friendly,0,HOME,33.0,,,1676.0,,,26.6,29.2,370800000.0,52700000.0,7.036053130929791,0.6,0.7333333333333333,8,3,5,0.2,0.4,5,4,1,5,4,1,0,46,127,0
2015-03-26,France,Brazil,Friendly,0,AWAY,1.0,6.0,5.0,2081.0,1984.0,97.0,26.7,27.8,1290000000.0,932000000.0,1.3841201716738198,0.6,0.7333333333333333,8,3,5,1.0,1.0,13,1,12,10,4,3,3,128,128,0
2015-03-26,Egypt,Equatorial Guinea,Friendly,0,HOME,29.0,,71.0,1689.0,,189.0,28.9,,136200000.0,,,0.4,0.4,5,4,1,0.4,0.5333333333333333,4,4,0,0,0,0,0,127,47,0
2015-03-26,Chile,Iran,Friendly,1,AWAY,,21.0,,,1760.0,,28.0,29.2,139000000.0,34250000.0,4.0583941605839415,0.6,0.6666666666666666,8,4,4,0.8,0.8666666666666667,8,3,5,2,1,0,1,57,62,0
2015-03-26,Bahrain,Colombia,Friendly,0,AWAY,,13.0,-87.0,,1975.0,-475.0,,29.3,,285100000.0,0.0,0.6,0.6,8,6,2,0.6,0.6,6,4,2,0,0,0,0,66,128,0
2015-03-26,Jordan,Syria,Friendly,0,AWAY,68.0,,32.0,1690.0,,190.0,28.5,,9300000.0,,,0.2,0.2,5,6,-1,0.4,0.4,8,5,3,10,3,3,4,65,131,0
2015-03-27,Moldova,Sweden,UEFA Euro qualification,0,AWAY,,39.0,-61.0,,1719.0,-219.0,,27.1,,495980000.0,0.0,0.0,0.13333333333333333,3,7,-4,0.4,0.4666666666666667,5,3,2,5,0,5,0,37,67,0
2015-03-27,Switzerland,Estonia,UEFA Euro qualification,0,HOME,19.0,,81.0,1889.0,,389.0,27.5,,251000000.0,,,0.4,0.4666666666666667,10,5,5,0.4,0.4666666666666667,2,4,-2,2,2,0,0,129,90,0
2015-03-27,Trinidad and Tobago,Panama,Friendly,0,AWAY,,53.0,,,1737.0,,24.6,25.4,10100000.0,5300000.0,1.9056603773584906,0.8,0.8666666666666667,10,4,6,0.2,0.3333333333333333,6,5,1,10,6,2,2,129,47,0
2015-03-27,Spain,Ukraine,UEFA Euro qualification,0,HOME,2.0,,,2165.0,,,27.2,26.6,1150000000.0,266700000.0,4.311961004874391,0.6,0.6,13,4,9,0.6,0.6666666666666666,6,1,5,3,2,0,1,129,129,0
2015-03-27,Slovenia,San Marino,UEFA Euro qualification,0,HOME,,,,,,,27.7,,150600000.0,,,0.4,0.4,4,5,-1,0.0,0.06666666666666667,0,14,-14,2,2,0,0,129,132,0
2015-03-27,Slovakia,Luxembourg,UEFA Euro qualification,0,HOME,,,,,,,28.6,,130050000.0,,,1.0,1.0,10,3,7,0.0,0.13333333333333333,4,12,-8,3,2,1,0,129,132,0
2015-03-27,North Macedonia,Belarus,UEFA Euro qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,10,-6,0.2,0.26666666666666666,5,11,-6,0,0,0,0,132,129,0
2015-03-27,China PR,Haiti,Friendly,0,DRAW,,83.0,,,1532.0,,26.65,27.6,,38750000.0,,0.8,0.8,9,5,4,0.4,0.6,9,5,4,1,0,1,0,64,129,0
2015-03-27,South Korea,Uzbekistan,Friendly,0,DRAW,25.0,62.0,37.0,1752.0,1727.0,25.0,27.5,25.6,118800000.0,14850000.0,8.0,0.8,0.8,7,2,5,0.4,0.4666666666666667,5,5,0,10,8,0,2,55,64,0
2015-03-27,Japan,Tunisia,Kirin Challenge Cup,0,HOME,18.0,40.0,22.0,1904.0,1636.0,268.0,26.4,28.8,223500000.0,68450000.0,3.2651570489408326,0.8,0.8666666666666667,10,2,8,0.2,0.4,6,6,0,3,3,0,0,63,55,0
2015-03-27,Gambia,Mauritania,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,2,8,-6,0.4,0.4,3,6,-3,10,3,3,4,180,180,0
2015-03-27,England,Lithuania,UEFA Euro qualification,0,HOME,4.0,,96.0,2020.0,,520.0,26.8,,1300000000.0,,,1.0,1.0,14,2,12,0.4,0.4666666666666667,3,6,-3,0,0,0,0,129,129,0
2015-03-27,Curaçao,Montserrat,FIFA World Cup qualification,0,HOME,81.0,,19.0,1436.0,,-64.0,,,,,,0.2,0.26666666666666666,9,11,-2,0.4,0.4,10,15,-5,0,0,0,0,54,180,1
2015-03-27,Canada,Guatemala,Friendly,1,HOME,30.0,,70.0,1784.0,,284.0,24.6,,21880000.0,,,0.0,0.26666666666666666,4,5,-1,0.4,0.4,4,8,-4,10,7,2,1,67,164,0
2015-03-27,Liechtenstein,Austria,UEFA Euro qualification,0,AWAY,,23.0,-77.0,,1827.0,-327.0,,28.0,,231900000.0,0.0,0.2,0.26666666666666666,1,9,-8,0.6,0.6666666666666666,6,4,2,7,0,7,0,132,129,0
2015-03-28,Alderney,Jersey,Muratti Vase,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,7,20,-13,0.4,0.4,16,11,5,10,0,10,0,180,180,0
2015-03-28,Netherlands,Turkey,UEFA Euro qualification,0,DRAW,7.0,42.0,35.0,1961.0,1902.0,59.0,26.6,27.0,808000000.0,508200000.0,1.5899252262888626,0.4,0.4,12,8,4,0.2,0.26666666666666666,5,11,-6,10,5,2,3,132,132,0
2015-03-28,Morocco,Uruguay,Friendly,0,AWAY,8.0,17.0,9.0,1822.0,1892.0,-70.0,27.4,26.6,435550000.0,419200000.0,1.0390028625954197,1.0,1.0,18,2,16,0.6,0.7333333333333333,10,5,5,0,0,0,0,132,130,0
2015-03-28,Mauritius,Togo,Friendly,0,DRAW,,,,,,,,25.4,,29750000.0,0.0,0.2,0.26666666666666666,6,8,-2,0.4,0.4,6,10,-4,0,0,0,0,3,129,0
2015-03-28,Kazakhstan,Iceland,UEFA Euro qualification,0,AWAY,,,,,,,,28.58,,75380000.0,0.0,0.0,0.13333333333333333,5,11,-6,0.4,0.4666666666666667,7,7,0,0,0,0,0,38,68,0
2015-03-28,Israel,Wales,UEFA Euro qualification,0,AWAY,,,,,,,,26.4,,160150000.0,0.0,0.8,0.8,14,7,7,0.4,0.5333333333333333,4,4,0,4,0,2,2,132,132,0
2015-03-28,Hong Kong,Guam,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,10,-7,0.4,0.5333333333333333,8,5,3,6,5,0,1,129,129,0
2015-03-28,Iraq,Congo DR,Friendly,1,HOME,61.0,51.0,-10.0,1607.0,1655.0,-48.0,28.2,28.1,10700000.0,134050000.0,0.07982096232748974,0.2,0.26666666666666666,7,9,-2,0.2,0.4,6,6,0,0,0,0,0,57,49,0
2015-03-28,Czech Republic,Latvia,UEFA Euro qualification,0,DRAW,41.0,,59.0,1726.0,,226.0,27.1,,115900000.0,,,0.8,0.8,10,6,4,0.2,0.3333333333333333,3,10,-7,2,2,0,0,132,132,0
2015-03-28,Croatia,Norway,UEFA Euro qualification,0,HOME,11.0,44.0,33.0,1930.0,1912.0,18.0,28.5,26.0,258500000.0,502900000.0,0.514018691588785,0.6,0.6666666666666666,11,3,8,0.6,0.6,6,4,2,3,2,0,1,132,132,0
2015-03-28,Bulgaria,Italy,UEFA Euro qualification,0,DRAW,,,,,,,,27.9,,323000000.0,0.0,0.2,0.3333333333333333,5,6,-1,0.8,0.8666666666666667,7,2,5,10,1,6,3,132,130,0
2015-03-28,Belgium,Cyprus,UEFA Euro qualification,0,HOME,9.0,,91.0,1867.0,,367.0,27.1,,442200000.0,,,0.6,0.7333333333333333,12,2,10,0.4,0.4,9,7,2,7,6,0,1,132,132,0
2015-03-28,Azerbaijan,Malta,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.0,2,15,-13,0.0,0.06666666666666667,1,9,-8,4,1,3,0,132,3,0
2015-03-28,Andorra,Bosnia and Herzegovina,UEFA Euro qualification,0,AWAY,,52.0,-48.0,,1594.0,-94.0,,26.9,,117800000.0,0.0,0.0,0.0,2,18,-16,0.2,0.3333333333333333,5,6,-1,0,0,0,0,132,132,0
2015-03-28,Argentina,El Salvador,Friendly,1,HOME,3.0,,97.0,2113.0,,613.0,27.9,,575000000.0,,,0.6,0.6,13,6,7,0.4,0.4,6,9,-3,1,1,0,0,130,130,0
2015-03-28,Ghana,Senegal,Friendly,1,AWAY,65.0,14.0,-51.0,1503.0,1878.0,-375.0,25.1,27.4,164900000.0,405900000.0,0.40625769894062574,0.8,0.8666666666666667,9,1,8,0.6,0.6666666666666666,9,6,3,10,3,3,4,48,60,0
2015-03-29,Côte d'Ivoire,Equatorial Guinea,Friendly,0,DRAW,33.0,,67.0,1676.0,,176.0,26.6,,370800000.0,,,0.8,0.8666666666666667,9,2,7,0.4,0.4666666666666667,4,6,-2,1,1,0,0,3,3,0
2015-03-29,Portugal,Serbia,UEFA Euro qualification,0,HOME,5.0,,,1984.0,,,27.1,26.9,841000000.0,294500000.0,2.8556876061120544,0.6,0.6,4,3,1,0.2,0.3333333333333333,5,8,-3,7,3,2,2,131,131,0
2015-03-29,Romania,Faroe Islands,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.8,0.8666666666666667,8,1,7,0.4,0.4,6,7,-1,4,4,0,0,131,135,0
2015-03-29,Zambia,Rwanda,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,4,-1,0.8,0.8,7,2,5,7,4,1,2,62,180,0
2015-03-29,South Africa,Nigeria,Friendly,0,DRAW,60.0,,,1524.0,,,26.3,25.96,44450000.0,134720000.0,0.3299435866983373,0.4,0.4666666666666667,9,7,2,0.4,0.4666666666666667,6,4,2,10,1,6,3,4,4,0
2015-03-29,Tanzania,Malawi,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,8,8,0,0.4,0.4666666666666667,5,7,-2,10,4,1,5,133,130,0
2015-03-29,Republic of Ireland,Poland,UEFA Euro qualification,0,DRAW,,,,,,,27.48,27.0,,255600000.0,,0.6,0.6666666666666666,14,4,10,0.6,0.7333333333333333,17,4,13,10,2,3,5,131,131,0
2015-03-29,Cayman Islands,Belize,FIFA World Cup qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,2,14,-12,0.0,0.13333333333333333,1,11,-10,0,0,0,0,180,180,1
2015-03-29,Scotland,Gibraltar,UEFA Euro qualification,0,HOME,47.0,,53.0,1767.0,,267.0,29.1,,211450000.0,,,0.6,0.6666666666666666,6,5,1,0.2,0.2,1,21,-20,0,0,0,0,4,135,0
2015-03-29,Hungary,Greece,UEFA Euro qualification,0,DRAW,,,,,,,,28.51,,80000000.0,0.0,0.4,0.4666666666666667,5,5,0,0.0,0.06666666666666667,1,7,-6,10,2,6,2,131,131,0
2015-03-29,Northern Ireland,Finland,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6,6,4,2,0.2,0.26666666666666666,2,5,-3,7,3,3,1,4,66,0
2015-03-29,Guyana,Grenada,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,6,7,-1,0.2,0.3333333333333333,9,10,-1,10,3,6,1,180,21,0
2015-03-29,Georgia,Germany,UEFA Euro qualification,0,AWAY,,10.0,-90.0,,1923.0,-423.0,,26.6,,828000000.0,0.0,0.4,0.4,6,7,-1,0.4,0.5333333333333333,8,5,3,3,0,3,0,4,4,0
2015-03-29,France,Denmark,Friendly,0,HOME,1.0,,,2081.0,,,26.7,27.2,1290000000.0,353000000.0,3.6543909348441925,0.6,0.6666666666666666,8,5,3,0.4,0.4666666666666667,7,7,0,10,5,4,1,3,4,0
2015-03-29,Dominica,British Virgin Islands,FIFA World Cup qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,10,-6,0.0,0.0,4,17,-13,7,7,0,0,3,3,1
2015-03-29,Brazil,Chile,Friendly,1,HOME,6.0,,,1984.0,,,27.8,28.0,932000000.0,139000000.0,6.705035971223022,1.0,1.0,15,2,13,0.6,0.6,8,6,2,10,8,0,2,3,3,0
2015-03-29,Botswana,Mozambique,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,2,7,-5,0.2,0.3333333333333333,4,4,0,10,4,4,2,4,130,0
2015-03-29,Bermuda,Bahamas,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,1.0,1.0,24,0,24,0.4,0.4,10,18,-8,3,3,0,0,4,4,1
2015-03-29,Anguilla,Nicaragua,FIFA World Cup qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.0,1,24,-23,0.2,0.2,6,10,-4,1,0,1,0,6,6,1
2015-03-29,Albania,Armenia,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,6,3,3,0.0,0.06666666666666667,2,9,-7,3,1,1,1,131,135,0
2015-03-29,Honduras,French Guiana,Gold Cup qualification,0,HOME,,,,,,,28.59,,21000000.0,,,0.0,0.13333333333333333,4,13,-9,0.6,0.6666666666666666,12,7,5,1,0,1,0,4,4,0
2015-03-30,Thailand,Cameroon,Friendly,0,AWAY,,,,,,,,26.3,,155000000.0,0.0,0.6,0.6666666666666666,9,3,6,0.2,0.4,4,4,0,0,0,0,0,4,5,0
2015-03-30,Saudi Arabia,Jordan,Friendly,0,HOME,57.0,68.0,11.0,1568.0,1690.0,-122.0,27.1,28.5,21800000.0,9300000.0,2.3440860215053765,0.2,0.2,6,11,-5,0.2,0.2,5,6,-1,8,5,2,1,71,4,0
2015-03-30,Qatar,Slovenia,Friendly,0,HOME,35.0,,,1425.0,,,27.8,27.7,18000000.0,150600000.0,0.11952191235059761,0.2,0.26666666666666666,5,9,-4,0.6,0.6,10,4,6,1,0,1,0,4,3,0
2015-03-30,Oman,Algeria,Friendly,1,AWAY,,36.0,-64.0,,1743.0,-243.0,,26.4,,229100000.0,0.0,0.4,0.4,8,9,-1,0.4,0.4,6,6,0,0,0,0,0,4,4,0
2015-03-30,North Macedonia,Australia,Friendly,0,DRAW,,26.0,-74.0,,1783.0,-283.0,,27.5,,32850000.0,0.0,0.2,0.2,5,12,-7,0.6,0.6666666666666666,8,4,4,1,0,1,0,3,5,0
2015-03-30,Indonesia,Myanmar,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,7,10,-3,0.4,0.4666666666666667,5,7,-2,10,5,3,2,5,121,0
2015-03-30,Jamaica,Cuba,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,2,12,-10,0.4,0.4666666666666667,8,6,2,10,4,3,3,132,5,0
2015-03-30,Belarus,Gabon,Friendly,1,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4,6,11,-5,0.4,0.4,6,7,-1,0,0,0,0,3,5,0
2015-03-30,Bahrain,Philippines,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,4,11,-7,0.4,0.4666666666666667,9,7,2,1,0,0,1,4,110,0
2015-03-30,Kuwait,Colombia,Friendly,1,AWAY,,13.0,-87.0,,1975.0,-475.0,,29.3,,285100000.0,0.0,0.0,0.06666666666666667,2,12,-10,0.6,0.6,10,4,6,0,0,0,0,72,4,0
2015-03-31,Portugal,Cape Verde,Friendly,0,AWAY,5.0,70.0,65.0,1984.0,1549.0,435.0,27.1,29.2,841000000.0,31830000.0,26.421614828777884,0.8,0.8,6,3,3,0.2,0.4,4,4,0,2,1,0,1,2,64,0
2015-03-31,Netherlands,Spain,Friendly,0,HOME,7.0,2.0,-5.0,1961.0,2165.0,-204.0,26.6,27.2,808000000.0,1150000000.0,0.7026086956521739,0.4,0.4666666666666667,12,7,5,0.6,0.6,9,3,6,10,5,4,1,3,4,0
2015-03-31,Panama,Costa Rica,Friendly,0,HOME,53.0,,,1737.0,,,25.4,27.2,5300000.0,18750000.0,0.2826666666666667,0.2,0.3333333333333333,3,5,-2,0.6,0.7333333333333333,15,9,6,10,1,2,7,4,138,0
2015-03-31,Peru,Venezuela,Friendly,1,AWAY,,,,,,,27.44,,38480000.0,,,0.6,0.6,6,6,0,0.2,0.3333333333333333,9,11,-2,10,5,4,1,133,55,0
2015-03-31,Russia,Kazakhstan,Friendly,0,DRAW,,,,,,,28.84,,161640000.0,,,0.4,0.5333333333333333,8,4,4,0.0,0.06666666666666667,5,14,-9,1,1,0,0,133,3,0
2015-03-31,Montserrat,Curaçao,FIFA World Cup qualification,0,DRAW,,81.0,-19.0,,1436.0,64.0,,,,,,0.4,0.4,10,14,-4,0.4,0.4666666666666667,9,9,0,1,0,1,0,4,4,1
2015-03-31,Slovakia,Czech Republic,Friendly,0,HOME,,41.0,,,1726.0,,28.6,27.1,130050000.0,115900000.0,1.122088006902502,1.0,1.0,12,3,9,0.8,0.8666666666666667,11,6,5,9,2,5,2,4,3,0
2015-03-31,Switzerland,United States,Friendly,0,DRAW,19.0,16.0,-3.0,1889.0,1721.0,168.0,27.5,26.0,251000000.0,169700000.0,1.4790807307012375,0.6,0.6666666666666666,13,3,10,0.4,0.4,5,9,-4,7,3,1,3,4,5,0
2015-03-31,Tajikistan,Syria,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.4,0.4,9,11,-2,0.6,0.6,8,3,5,4,2,2,0,5,5,0
2015-03-31,Ukraine,Latvia,Friendly,0,DRAW,,,,,,,26.6,,266700000.0,,,0.6,0.6666666666666666,6,1,5,0.0,0.2,2,11,-9,2,2,0,0,4,3,0
2015-03-31,Singapore,Guam,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4,10,11,-1,0.4,0.4666666666666667,8,6,2,0,0,0,0,5,3,0
2015-03-31,Mauritania,Niger,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.2,1,7,-6,0.0,0.2,3,8,-5,5,0,3,2,4,132,0
2015-03-31,Sweden,Iran,Friendly,0,HOME,39.0,21.0,-18.0,1719.0,1760.0,-41.0,27.1,29.2,495980000.0,34250000.0,14.481167883211679,0.4,0.4666666666666667,5,3,2,0.8,0.8666666666666667,9,3,6,0,0,0,0,4,5,0
2015-03-31,Liechtenstein,San Marino,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,1,11,-10,0.0,0.06666666666666667,0,17,-17,3,1,1,1,4,4,0
2015-03-31,Austria,Bosnia and Herzegovina,Friendly,0,DRAW,23.0,52.0,29.0,1827.0,1594.0,233.0,28.0,26.9,231900000.0,117800000.0,1.968590831918506,0.8,0.8,10,3,7,0.2,0.3333333333333333,5,6,-1,2,1,0,1,4,3,0
2015-03-31,China PR,Tunisia,Friendly,0,DRAW,,40.0,,,1636.0,,26.65,28.8,,68450000.0,,0.6,0.6666666666666666,7,6,1,0.2,0.3333333333333333,5,7,-2,2,1,1,0,4,4,0
2015-03-31,Luxembourg,Turkey,Friendly,0,AWAY,,42.0,-58.0,,1902.0,-402.0,,27.0,,508200000.0,0.0,0.0,0.06666666666666667,3,14,-11,0.2,0.3333333333333333,6,9,-3,6,1,5,0,4,3,0
2015-03-31,Estonia,Iceland,Friendly,0,DRAW,,,,,,,,28.58,,75380000.0,0.0,0.4,0.4666666666666667,2,6,-4,0.4,0.4666666666666667,8,7,1,4,1,3,0,4,3,0
2015-03-31,Ghana,Mali,Friendly,1,DRAW,65.0,,35.0,1503.0,,3.0,25.1,,164900000.0,,,0.6,0.6666666666666666,9,3,6,0.0,0.2,6,10,-4,10,4,2,4,3,6,0
2015-03-31,Argentina,Ecuador,Friendly,1,HOME,3.0,24.0,21.0,2113.0,1933.0,180.0,27.9,25.2,575000000.0,349580000.0,1.644830939985125,0.6,0.6,11,4,7,0.2,0.3333333333333333,6,8,-2,10,4,2,4,3,180,0
2015-03-31,Israel,Belgium,UEFA Euro qualification,0,AWAY,,9.0,-91.0,,1867.0,-367.0,,27.1,,442200000.0,0.0,0.8,0.8,13,7,6,0.6,0.7333333333333333,15,2,13,5,1,4,0,3,3,0
2015-03-31,Italy,England,Friendly,0,DRAW,,4.0,,,2020.0,,27.9,26.8,323000000.0,1300000000.0,0.24846153846153846,0.6,0.7333333333333333,7,4,3,1.0,1.0,16,2,14,10,5,2,3,3,4,0
2015-03-31,Japan,Uzbekistan,Friendly,0,HOME,18.0,62.0,44.0,1904.0,1727.0,177.0,26.4,25.6,223500000.0,14850000.0,15.05050505050505,0.8,0.8666666666666667,10,1,9,0.4,0.4666666666666667,6,6,0,9,5,1,3,4,4,0
2015-03-31,South Korea,New Zealand,Friendly,0,HOME,25.0,95.0,70.0,1752.0,1585.0,167.0,27.5,27.8,118800000.0,16430000.0,7.230675593426659,0.6,0.6666666666666666,7,3,4,0.0,0.13333333333333333,4,10,-6,6,4,1,1,4,133,0
2015-03-31,Iraq,Congo DR,Friendly,1,HOME,61.0,51.0,-10.0,1607.0,1655.0,-48.0,28.2,28.1,10700000.0,134050000.0,0.07982096232748974,0.4,0.4666666666666667,9,9,0,0.2,0.3333333333333333,7,8,-1,1,1,0,0,3,3,0
2015-04-15,United States,Mexico,Friendly,0,HOME,16.0,15.0,-1.0,1721.0,1860.0,-139.0,26.0,25.6,169700000.0,142100000.0,1.1942294159042928,0.2,0.26666666666666666,4,10,-6,0.6,0.6666666666666666,7,5,2,10,4,3,3,15,148,0
2015-05-05,Abkhazia,Luhansk PR,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.4,6,6,0,0.0,0.0,0,0,0,0,0,0,0,180,180,0
2015-05-10,Barbados,St. Kitts and Nevis,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6,11,6,5,0.6,0.6666666666666666,16,8,8,10,4,4,2,45,45,0
2015-05-10,Zambia,Malawi,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,4,0,0.2,0.3333333333333333,3,6,-3,10,4,4,2,42,42,0
2015-05-12,Kazakhstan,Burkina Faso,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,4,11,-7,0.4,0.4666666666666667,8,5,3,0,0,0,0,42,107,0
2015-05-13,Dominican Republic,Cayman Islands,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.2,4,17,-13,0.0,0.13333333333333333,2,11,-9,3,1,1,1,49,45,0
2015-05-14,Abkhazia,Donetsk PR,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,6,5,1,0.0,0.0,0,0,0,0,0,0,0,9,180,0
2015-05-14,Grenada,Dominica,Windward Islands Tournament,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,4,9,-5,0.2,0.26666666666666666,4,10,-6,10,4,2,4,46,46,0
2015-05-14,Lesotho,South Africa,Friendly,0,DRAW,,60.0,-40.0,,1524.0,-24.0,,26.3,,44450000.0,0.0,0.0,0.06666666666666667,2,11,-9,0.2,0.3333333333333333,7,8,-1,6,0,5,1,50,46,0
2015-05-14,St. Lucia,St. Vincent and the Grenadines,Windward Islands Tournament,0,AWAY,,,0.0,,,0.0,,,,,,0.4,0.4,7,8,-1,0.6,0.6,9,4,5,10,4,4,2,180,180,0
2015-05-16,Guernsey,Jersey,Muratti Vase,0,AWAY,,,0.0,,,0.0,,,,,,1.0,1.0,19,2,17,0.4,0.4,16,10,6,10,4,3,3,180,49,0
2015-05-16,Lesotho,South Africa,Friendly,0,DRAW,,60.0,-40.0,,1524.0,-24.0,,26.3,,44450000.0,0.0,0.0,0.06666666666666667,2,11,-9,0.2,0.4,6,5,1,7,0,5,2,2,2,0
2015-05-16,St. Lucia,Grenada,Windward Islands Tournament,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.2,6,10,-4,0.0,0.06666666666666667,4,10,-6,10,4,6,0,2,2,0
2015-05-17,Namibia,Seychelles,COSAFA Cup,1,DRAW,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,2,5,-3,0.4,0.4,6,6,0,4,2,0,2,180,180,0
2015-05-17,Vietnam,North Korea,Friendly,0,DRAW,,,,,,,,25.3,,6900000.0,0.0,0.6,0.6666666666666666,12,8,4,0.4,0.4,9,9,0,5,0,3,2,157,119,0
2015-05-17,Zimbabwe,Mauritius,COSAFA Cup,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,6,-1,0.0,0.13333333333333333,3,9,-6,8,5,3,0,180,50,0
2015-05-18,Lesotho,Madagascar,COSAFA Cup,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,3,8,-5,0.4,0.4,5,10,-5,1,0,1,0,2,180,0
2015-05-18,Tanzania,Eswatini,COSAFA Cup,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,7,7,0,0.0,0.06666666666666667,3,12,-9,4,1,0,3,50,54,0
2015-05-19,Namibia,Mauritius,COSAFA Cup,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,2,5,-3,0.0,0.13333333333333333,3,8,-5,3,1,2,0,2,2,0
2015-05-19,Seychelles,Zimbabwe,COSAFA Cup,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,5,-1,0.4,0.4666666666666667,7,5,2,4,1,3,0,2,2,0
2015-05-20,Thailand,North Korea,Friendly,0,AWAY,,,,,,,,25.3,,6900000.0,0.0,0.6,0.6,11,6,5,0.2,0.26666666666666666,8,9,-1,10,3,4,3,51,3,0
2015-05-20,Madagascar,Tanzania,COSAFA Cup,1,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,5,10,-5,0.2,0.3333333333333333,6,6,0,7,2,2,3,2,2,0
2015-05-20,Lesotho,Eswatini,COSAFA Cup,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,4,9,-5,0.2,0.26666666666666666,4,11,-7,10,2,3,5,2,2,0
2015-05-21,Namibia,Zimbabwe,COSAFA Cup,1,HOME,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,4,4,0,0.6,0.6,6,3,3,7,3,4,0,2,2,0
2015-05-21,Seychelles,Mauritius,COSAFA Cup,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,5,-1,0.0,0.13333333333333333,3,9,-6,10,4,3,3,2,2,0
2015-05-22,Lesotho,Tanzania,COSAFA Cup,1,HOME,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,2,7,-5,0.2,0.3333333333333333,6,6,0,0,0,0,0,2,2,0
2015-05-22,Madagascar,Eswatini,COSAFA Cup,1,DRAW,,,0.0,,,0.0,,,,,,0.6,0.6,7,6,1,0.4,0.4666666666666667,6,9,-3,6,2,2,2,2,2,0
2015-05-24,Lebanon,Syria,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,11,12,-1,0.6,0.6,7,5,2,10,2,8,0,180,54,0
2015-05-24,South Africa,Botswana,COSAFA Cup,0,DRAW,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.2,0.4,6,5,1,0.2,0.26666666666666666,3,7,-4,8,5,0,3,8,56,0
2015-05-24,Thailand,Vietnam,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,8,7,1,0.6,0.6666666666666666,11,7,4,10,6,1,3,4,7,1
2015-05-24,Zambia,Namibia,COSAFA Cup,1,DRAW,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,6,3,3,0.6,0.6666666666666666,7,4,3,10,5,0,5,14,3,0
